0;http://data.bibliotheek.nl/lexisnexis/5878-F4X1-DYRY-N3X2
1;http://data.bibliotheek.nl/lexisnexis/575D-WVF1-DYRY-N462
2;http://data.bibliotheek.nl/lexisnexis/51XV-SBW1-DYRY-N43F
3;http://data.bibliotheek.nl/lexisnexis/5593-SKH1-DYRY-N0KS
4;urn:ppn:342683926
5;http://data.bibliotheek.nl/lexisnexis/55GF-C8D1-DYRY-N270
6;http://data.bibliotheek.nl/lexisnexis/55V9-KCC1-DYRY-N4WN
7;http://data.bibliotheek.nl/lexisnexis/53DN-8331-JC8W-Y42D
8;http://data.bibliotheek.nl/lexisnexis/55R8-6961-JC8W-Y4MC
9;http://data.bibliotheek.nl/lexisnexis/55V9-KCC1-DYRY-N4XW
10;urn:ppn:318237385
11;urn:ppn:331409534
12;http://data.bibliotheek.nl/lexisnexis/576D-RWV1-DYRY-N3P4
13;http://data.bibliotheek.nl/lexisnexis/52C7-74P1-DYRY-N2TG
14;http://data.bibliotheek.nl/lexisnexis/5322-FD71-JC8W-Y3XV
15;http://data.bibliotheek.nl/lexisnexis/53XC-4G71-DYRY-N14M
16;urn:ppn:357389131
17;http://data.bibliotheek.nl/lexisnexis/53XH-5481-JC8W-Y47B
18;http://data.bibliotheek.nl/lexisnexis/55K6-K321-JC8W-Y006
19;http://data.bibliotheek.nl/lexisnexis/514G-4FF1-DYRY-N150
20;http://data.bibliotheek.nl/lexisnexis/58P8-N561-DYRY-N0M9
21;http://data.bibliotheek.nl/lexisnexis/55V7-M8M1-JC8W-Y093
22;http://data.bibliotheek.nl/lexisnexis/546V-0MG1-JC8W-Y1MH
23;urn:ppn:241575303
24;http://data.bibliotheek.nl/lexisnexis/54B9-B601-DYRY-N2KX
25;http://data.bibliotheek.nl/lexisnexis/5322-FD71-JC8W-Y44C
26;http://data.bibliotheek.nl/lexisnexis/51WT-D641-JC8W-Y54P
27;http://data.bibliotheek.nl/lexisnexis/55V8-2B61-JC8W-Y55C
28;http://data.bibliotheek.nl/lexisnexis/520D-NGW1-JC8W-Y1BX
29;http://data.bibliotheek.nl/lexisnexis/59CM-1V41-JC8W-Y4VH
30;http://data.bibliotheek.nl/lexisnexis/5442-79Y1-DYRY-N0RW
31;urn:ppn:298343851
32;http://data.bibliotheek.nl/lexisnexis/54S0-09J1-DYRY-N3GC
33;http://data.bibliotheek.nl/lexisnexis/54GT-2DF1-JC8W-Y3BM
34;http://data.bibliotheek.nl/lexisnexis/56B5-PT31-JC8W-Y2Y0
35;http://data.bibliotheek.nl/lexisnexis/517W-NCY1-JC8W-Y40F
36;http://data.bibliotheek.nl/lexisnexis/7YSK-GG20-Y9M6-H2TB
37;http://data.bibliotheek.nl/lexisnexis/55GG-XY81-DYRY-N0P8
38;http://data.bibliotheek.nl/lexisnexis/578J-DW91-DYRY-N4DN
39;http://data.bibliotheek.nl/lexisnexis/554V-F8P1-JC8W-Y3MH
40;http://data.bibliotheek.nl/lexisnexis/566S-5D71-DYRY-N1F9
41;http://data.bibliotheek.nl/lexisnexis/53P4-7GR1-DYRY-N53R
42;http://data.bibliotheek.nl/lexisnexis/576G-RXG1-JC8W-Y2JD
43;http://data.bibliotheek.nl/lexisnexis/52D3-DNX1-DYRY-N0YV
44;http://data.bibliotheek.nl/lexisnexis/510V-MCN1-DYRY-N0CX
45;http://data.bibliotheek.nl/lexisnexis/54JG-N1M1-DYRY-N2F9
46;urn:ppn:32825861X
47;http://data.bibliotheek.nl/lexisnexis/51X6-VS31-JC8W-Y3D8
48;http://data.bibliotheek.nl/lexisnexis/53H6-H6W1-JC8W-Y3VC
49;http://data.bibliotheek.nl/lexisnexis/516C-W621-DYRY-N493
50;http://data.bibliotheek.nl/lexisnexis/55J0-R571-DYRY-N2C7
51;urn:ppn:188702180
52;http://data.bibliotheek.nl/lexisnexis/57Y3-XF21-DYRY-N1VD
53;http://data.bibliotheek.nl/lexisnexis/564M-M501-JC8W-Y0H6
54;http://data.bibliotheek.nl/lexisnexis/52P6-18B1-JC8W-Y0MB
55;urn:ppn:241575095
56;http://data.bibliotheek.nl/lexisnexis/548C-S4K1-JC8W-Y42Y
57;http://data.bibliotheek.nl/lexisnexis/535K-TXS1-DYRY-N149
58;http://data.bibliotheek.nl/lexisnexis/54W5-GF21-JC8W-Y4YW
59;urn:ppn:327285788
60;http://data.bibliotheek.nl/lexisnexis/573W-9D91-JC8W-Y3D4
61;http://data.bibliotheek.nl/lexisnexis/56F6-K631-JC8W-Y407
62;http://data.bibliotheek.nl/lexisnexis/57Y3-XF21-DYRY-N1VD
63;http://data.bibliotheek.nl/lexisnexis/54JD-W6V1-JC8W-Y4GX
64;http://data.bibliotheek.nl/lexisnexis/516C-W621-DYRY-N4BN
65;http://data.bibliotheek.nl/lexisnexis/54FG-JFD1-JC8W-Y3B9
66;urn:ppn:357389131
67;http://data.bibliotheek.nl/lexisnexis/560R-PDP1-DYRY-N2CX
68;urn:ppn:34590589X
69;http://data.bibliotheek.nl/lexisnexis/5228-HXG1-JC8W-Y058
70;http://data.bibliotheek.nl/lexisnexis/55WT-CW71-DYRY-N2K7
71;http://data.bibliotheek.nl/lexisnexis/516C-W621-DYRY-N493
72;http://data.bibliotheek.nl/lexisnexis/51PX-29S1-DYRY-N333
73;http://data.bibliotheek.nl/lexisnexis/538F-K301-JC8W-Y1X1
74;http://data.bibliotheek.nl/lexisnexis/51W1-4KN1-DYRY-N1C0
75;http://data.bibliotheek.nl/lexisnexis/5310-KGT1-JC8W-Y0H9
76;http://data.bibliotheek.nl/lexisnexis/52NY-RVC1-DYRY-N094
77;http://data.bibliotheek.nl/lexisnexis/54P4-P1N1-JC8W-Y39G
78;http://data.bibliotheek.nl/lexisnexis/52T5-SGJ1-DYRY-N4TT
79;urn:ppn:339805587
80;http://data.bibliotheek.nl/lexisnexis/562X-XSC1-DYRY-N1PW
81;http://data.bibliotheek.nl/lexisnexis/521M-J2K1-DYRY-N0V0
82;http://data.bibliotheek.nl/lexisnexis/594K-5JN1-DYRY-N47V
83;http://data.bibliotheek.nl/lexisnexis/51CH-5XV1-DYRY-N3NF
84;http://data.bibliotheek.nl/lexisnexis/5316-D5X1-JC8W-Y3YR
85;http://data.bibliotheek.nl/lexisnexis/54R0-1XB1-JC8W-Y0PB
86;http://data.bibliotheek.nl/lexisnexis/57Y3-RDS1-DYRY-N082
87;http://data.bibliotheek.nl/lexisnexis/57CJ-C1K1-DYRY-N1CX
88;http://data.bibliotheek.nl/lexisnexis/579D-7FW1-JC8W-Y015
89;urn:ppn:27048356X
90;http://data.bibliotheek.nl/lexisnexis/51K1-YTR1-JC8W-Y4G1
91;http://data.bibliotheek.nl/lexisnexis/55YW-4B71-JC8W-Y2F7
92;http://data.bibliotheek.nl/lexisnexis/512S-C401-JC8W-Y4HR
93;http://data.bibliotheek.nl/lexisnexis/577S-HRP1-DYRY-N4HY
94;http://data.bibliotheek.nl/lexisnexis/53SY-KR11-DYRY-N18F
95;http://data.bibliotheek.nl/lexisnexis/52G8-SCN1-DYRY-N2MR
96;urn:ppn:342523279
97;http://data.bibliotheek.nl/lexisnexis/576D-S131-JC8W-Y01R
98;http://data.bibliotheek.nl/winklerprins/-100040679
99;http://data.bibliotheek.nl/lexisnexis/539R-V811-DYRY-N1BF
100;http://data.bibliotheek.nl/lexisnexis/53VF-7941-DYRY-N29V
101;http://data.bibliotheek.nl/lexisnexis/7YMH-XHW1-2R54-T34J
102;http://data.bibliotheek.nl/lexisnexis/7YSK-GG20-Y9M6-H2TB
103;http://data.bibliotheek.nl/lexisnexis/585J-VYH1-DYRY-N1M6
104;http://data.bibliotheek.nl/lexisnexis/56FK-HTP1-DYRY-N4KT
105;urn:ppn:241613752
106;urn:ppn:273398172
107;http://data.bibliotheek.nl/lexisnexis/54B7-M671-DYRY-N036
108;http://data.bibliotheek.nl/lexisnexis/51BW-8TC1-JC8W-Y1FB
109;http://data.bibliotheek.nl/lexisnexis/564V-DW81-JC8W-Y3V6
110;http://data.bibliotheek.nl/lexisnexis/519C-FRB1-JC8W-Y4RD
111;http://data.bibliotheek.nl/lexisnexis/58BV-FXH1-DYRY-N323
112;http://data.bibliotheek.nl/lexisnexis/53MM-2471-DYRY-N3CY
113;http://data.bibliotheek.nl/lexisnexis/7Y24-HJD0-Y9M6-H3D3
114;http://data.bibliotheek.nl/lexisnexis/546G-5YY1-DYRY-N0TC
115;http://data.bibliotheek.nl/lexisnexis/52M7-YGF1-DYRY-N0JX
116;http://data.bibliotheek.nl/lexisnexis/51BW-8TC1-JC8W-Y1H0
117;urn:ppn:194108937
118;urn:ppn:188702180
119;http://data.bibliotheek.nl/lexisnexis/55JT-18P1-DYRY-N15X
120;http://data.bibliotheek.nl/lexisnexis/51VT-5H21-DYRY-N3S7
121;urn:ppn:36421158X
122;http://data.bibliotheek.nl/lexisnexis/58MH-3JS1-DYRY-N3PX
123;http://data.bibliotheek.nl/lexisnexis/54B7-M671-DYRY-N036
124;http://data.bibliotheek.nl/lexisnexis/52NY-RVC1-DYRY-N0CR
125;http://data.bibliotheek.nl/lexisnexis/53M6-7781-JC8W-Y2T1
126;http://data.bibliotheek.nl/lexisnexis/54KJ-GVX1-DYRY-N3KT
127;http://data.bibliotheek.nl/lexisnexis/54H1-18Y1-DYRY-N3F4
128;urn:ppn:342683918
129;http://data.bibliotheek.nl/lexisnexis/589V-3571-DYRY-N4DG
130;http://data.bibliotheek.nl/lexisnexis/56B5-PT31-JC8W-Y2W8
131;http://data.bibliotheek.nl/lexisnexis/58BW-Y2F1-JC8W-Y04H
132;http://data.bibliotheek.nl/lexisnexis/54S0-09J1-DYRY-N3K0
133;http://data.bibliotheek.nl/lexisnexis/51WT-D641-JC8W-Y54P
134;http://data.bibliotheek.nl/lexisnexis/577R-6TV1-DYRY-N0X6
135;urn:ppn:317716158
136;http://data.bibliotheek.nl/lexisnexis/5316-D5X1-JC8W-Y3YR
137;http://data.bibliotheek.nl/lexisnexis/52MR-W371-DYRY-N3FH
138;http://data.bibliotheek.nl/lexisnexis/520C-6CG1-DYRY-N3KR
139;urn:ppn:263515095
140;http://data.bibliotheek.nl/lexisnexis/51K1-YTR1-JC8W-Y4G1
141;http://data.bibliotheek.nl/lexisnexis/54FG-JFD1-JC8W-Y3B9
142;http://data.bibliotheek.nl/literatuurplein/nieuwsId2784
143;http://data.bibliotheek.nl/lexisnexis/58KW-66T1-DYRY-N3V7
144;urn:ppn:333375785
145;http://data.bibliotheek.nl/lexisnexis/5310-KGT1-JC8W-Y0H9
146;http://data.bibliotheek.nl/lexisnexis/53PH-T671-DYRY-N2B1
147;http://data.bibliotheek.nl/lexisnexis/50W1-5511-DYRY-N21M
148;http://data.bibliotheek.nl/lexisnexis/51WT-D641-JC8W-Y55P
149;http://data.bibliotheek.nl/lexisnexis/57Y5-WBB1-JC8W-Y28S
150;urn:ppn:314038027
151;http://data.bibliotheek.nl/lexisnexis/52MN-WVM1-JC8W-Y3MJ
152;urn:ppn:320739945
153;http://data.bibliotheek.nl/lexisnexis/51VT-5H21-DYRY-N3S7
154;http://data.bibliotheek.nl/lexisnexis/569R-S5B1-JC8W-Y2DH
155;http://data.bibliotheek.nl/lexisnexis/55W3-Y571-JC8W-Y477
156;urn:ppn:183944410
157;http://data.bibliotheek.nl/lexisnexis/56D9-D4Y1-DYRY-N19V
158;http://data.bibliotheek.nl/lexisnexis/5320-BKK1-JC8W-Y0C7
159;http://data.bibliotheek.nl/lexisnexis/5872-TH31-JC8W-Y2PN
160;http://data.bibliotheek.nl/lexisnexis/575C-3FT1-DYRY-N3HD
161;http://data.bibliotheek.nl/lexisnexis/51DC-27W1-DYRY-N024
162;http://data.bibliotheek.nl/lexisnexis/55NS-79S1-JC8W-Y4NC
163;urn:ppn:158707869
164;urn:ppn:18258013X
165;http://data.bibliotheek.nl/lexisnexis/58KW-1831-JC8W-Y1WT
166;http://data.bibliotheek.nl/lexisnexis/533G-HGK1-JC8W-Y3B6
167;http://data.bibliotheek.nl/lexisnexis/57KH-2JY1-DYRY-N03S
168;http://data.bibliotheek.nl/lexisnexis/514X-2TJ1-JC8W-Y2WG
169;http://data.bibliotheek.nl/lexisnexis/5772-NCV1-DYRY-N19D
170;http://data.bibliotheek.nl/lexisnexis/533X-2J21-JC8W-Y3BT
171;http://data.bibliotheek.nl/lexisnexis/53G6-MFF1-DYRY-N4KT
172;http://data.bibliotheek.nl/lexisnexis/52C7-74P1-DYRY-N2TG
173;urn:ppn:341663166
174;http://data.bibliotheek.nl/lexisnexis/51XV-SBW1-DYRY-N44G
175;http://data.bibliotheek.nl/lexisnexis/52VH-2WF1-DYRY-N3DH
176;http://data.bibliotheek.nl/lexisnexis/5383-98N1-JC8W-Y3CX
177;urn:ppn:315807741
178;http://data.bibliotheek.nl/lexisnexis/577S-JKN1-DYRY-N54B
179;http://data.bibliotheek.nl/lexisnexis/577G-F7M1-DYRY-N11F
180;http://data.bibliotheek.nl/literatuurplein/linkIdEDB45AD4524F21E94362DA5CAE560267
181;http://data.bibliotheek.nl/lexisnexis/52K8-2MF1-JC8W-Y4F6
182;urn:ppn:089393422
183;urn:ppn:353741957
184;http://data.bibliotheek.nl/lexisnexis/7Y3M-9W20-Y9M6-H2C4
185;http://data.bibliotheek.nl/lexisnexis/55V9-KCC1-DYRY-N50X
186;http://data.bibliotheek.nl/lexisnexis/54J8-VJB1-DYRY-N1G0
187;http://data.bibliotheek.nl/lexisnexis/53Y0-2BD1-JC8W-Y21T
188;http://data.bibliotheek.nl/lexisnexis/566P-6801-DYRY-N3T4
189;urn:ppn:241575303
190;http://data.bibliotheek.nl/lexisnexis/510V-MCN1-DYRY-N0CX
191;http://data.bibliotheek.nl/lexisnexis/5884-9NT1-DYRY-N4RX
192;http://data.bibliotheek.nl/CDR/CDX1032
193;http://data.bibliotheek.nl/lexisnexis/5872-P8H1-DYRY-N18Y
194;http://data.bibliotheek.nl/lexisnexis/514G-4FF1-DYRY-N15G
195;http://data.bibliotheek.nl/lexisnexis/55JK-4W51-JC8W-Y45G
196;http://data.bibliotheek.nl/lexisnexis/53G6-MFF1-DYRY-N4KT
197;http://data.bibliotheek.nl/lexisnexis/52K6-KB11-JC8W-Y4HN
198;urn:ppn:314038027
199;urn:ppn:329823574
200;urn:ppn:186179138
201;http://data.bibliotheek.nl/lexisnexis/56FK-HTP1-DYRY-N4KJ
202;http://data.bibliotheek.nl/lexisnexis/533X-2J21-JC8W-Y3BT
203;http://data.bibliotheek.nl/lexisnexis/58NS-XKR1-DYRY-N4DC
204;urn:ppn:331409364
205;http://data.bibliotheek.nl/lexisnexis/53DW-7DD1-JC8W-Y16R
206;http://data.bibliotheek.nl/literatuurplein/nieuwsId2078
207;http://data.bibliotheek.nl/lexisnexis/54N0-SGR1-JC8W-Y3VG
208;http://data.bibliotheek.nl/lexisnexis/55R4-66P1-JC8W-Y26J
209;http://data.bibliotheek.nl/lexisnexis/576H-4781-DYRY-N4G3
210;http://data.bibliotheek.nl/lexisnexis/53J2-CXC1-DYRY-N4F7
211;http://data.bibliotheek.nl/lexisnexis/58B0-80K1-JC8W-Y506
212;uri:ihlia:960488
213;urn:ppn:304565016
214;urn:ppn:297215205
215;urn:ppn:263864782
216;http://data.bibliotheek.nl/lexisnexis/51XV-SBW1-DYRY-N43F
217;http://data.bibliotheek.nl/lexisnexis/56F6-K631-JC8W-Y3YG
218;http://data.bibliotheek.nl/lexisnexis/551H-CS91-DYRY-N0R3
219;urn:ppn:336375409
220;http://data.bibliotheek.nl/lexisnexis/53KD-BRB1-DYRY-N098
221;urn:ppn:263320197
222;http://data.bibliotheek.nl/lexisnexis/52M7-YGF1-DYRY-N0JX
223;http://data.bibliotheek.nl/lexisnexis/52HS-BJY1-DYRY-N2W9
224;http://data.bibliotheek.nl/lexisnexis/54M0-F9V1-JC8W-Y0BP
225;urn:ppn:315807806
226;urn:ppn:353736155
227;http://data.bibliotheek.nl/lexisnexis/55GF-C8D1-DYRY-N270
